date,time,season,comp,round,home_team,away_team,gf_home,ga_home,xg_home,gf_away,ga_away,xg_away,result_home,xg_home_roll5,xg_away_roll5,xg_home_roll10,xg_away_roll10,gf_home_roll5,gf_away_roll5,gf_home_roll10,gf_away_roll10,ga_home_roll5,ga_away_roll5,ga_home_roll10,ga_away_roll10,xg_conceded_home_roll5,xg_conceded_away_roll5,xg_conceded_home_roll10,xg_conceded_away_roll10,avg_goals_for_prev_home,avg_goals_against_prev_home,avg_goals_for_prev_away,avg_goals_against_prev_away,avg_goals_for_curr_home,avg_goals_against_curr_home,avg_goals_for_curr_away,avg_goals_against_curr_away,matches_played_home,matches_played_away,avg_goals_for_home,avg_goals_against_home,avg_goals_for_away,avg_goals_against_away,home_advantage
2024-11-24,18:00 (17:00),2024-2025,Serie A,13,Napoli,Roma,1.0,0.0,1.4,0.0,1.0,0.6,1.0,1.32,1.08,1.4,1.26,1.0,1.2,1.6,1.3,0.8,2.4,0.6,1.5,0.96,1.54,0.85,1.29,,,,,1.55,0.71,1.47,0.92,12,12,1.55,0.71,1.47,0.92,0.08
2024-11-24,15:00 (14:00),2024-2025,Serie A,13,Como,Fiorentina,0.0,2.0,1.1,2.0,0.0,0.8,-1.0,1.12,1.78,1.21,1.75,0.6,3.2,1.2,2.4,1.8,0.4,1.9,0.9,1.24,0.58,1.3,0.89,,,,,1.29,1.37,1.58,1.08,12,12,1.29,1.37,1.58,1.08,-0.29
2024-11-24,12:30 (11:30),2024-2025,Serie A,13,Genoa,Cagliari,2.0,2.0,1.7,2.0,2.0,3.0,0.0,0.78,0.96,0.82,1.33,0.8,1.4,0.6,1.1,1.4,2.2,2.0,2.1,1.16,1.9,1.74,1.87,,,,,0.97,1.29,1.05,1.47,12,12,0.97,1.29,1.05,1.47,-0.08
2024-11-24,15:00 (14:00),2024-2025,Serie A,13,Torino,Monza,1.0,1.0,1.0,1.0,1.0,0.9,0.0,0.78,0.96,0.98,0.73,0.6,1.0,1.1,1.0,1.4,1.2,1.5,1.4,1.18,1.32,1.32,1.33,,,,,1.03,1.18,0.74,1.82,12,12,1.03,1.18,0.74,1.82,0.29
2024-11-25,18:30 (17:30),2024-2025,Serie A,13,Empoli,Udinese,1.0,1.0,0.1,1.0,1.0,0.8,0.0,0.48,0.74,0.56,0.96,0.6,1.0,0.7,1.2,1.2,1.6,0.9,1.6,1.22,1.22,1.33,1.31,,,,,0.87,1.55,1.08,1.47,12,12,0.87,1.55,1.08,1.47,-0.21
2024-11-25,20:45 (19:45),2024-2025,Serie A,13,Venezia,Lecce,0.0,1.0,2.5,1.0,0.0,0.7,-1.0,1.06,0.98,1.07,1.07,1.2,0.4,1.0,0.5,1.8,1.8,1.8,1.5,1.36,1.44,1.45,1.39,,,,,0.84,1.47,0.71,1.53,12,12,0.84,1.47,0.71,1.53,0.13
2024-11-29,20:45 (19:45),2024-2025,Serie A,14,Cagliari,Hellas Verona,1.0,0.0,1.8,0.0,1.0,0.7,1.0,1.24,0.5,1.45,0.81,1.2,1.0,1.3,1.2,2.2,3.4,2.2,2.9,1.96,2.18,1.87,1.88,,,,,1.05,1.47,0.89,1.74,13,13,1.05,1.47,0.89,1.74,0.16
2024-11-30,20:45 (19:45),2024-2025,Serie A,14,Bologna,Venezia,3.0,0.0,3.2,0.0,3.0,0.4,1.0,0.96,1.4,0.9,1.24,1.6,1.2,1.4,1.0,1.4,1.6,1.2,1.8,1.04,1.22,1.08,1.42,,,,,1.5,1.24,0.84,1.47,12,13,1.5,1.24,0.84,1.47,0.66
2024-11-30,18:00 (17:00),2024-2025,Serie A,14,Milan,Empoli,3.0,0.0,2.3,0.0,3.0,0.5,1.0,1.6,0.36,1.74,0.47,1.0,0.8,1.7,0.7,1.0,1.2,1.0,0.9,0.96,1.12,0.99,1.28,,,,,1.61,1.13,0.87,1.55,12,13,1.61,1.13,0.87,1.55,0.74
2024-11-30,15:00 (14:00),2024-2025,Serie A,14,Como,Monza,1.0,1.0,1.3,1.0,1.0,1.3,0.0,1.08,0.86,1.16,0.79,0.4,0.6,1.2,0.9,2.0,1.4,2.0,1.3,1.3,1.34,1.28,1.23,,,,,1.29,1.37,0.74,1.82,13,13,1.29,1.37,0.74,1.82,0.55
2024-12-01,12:30 (11:30),2024-2025,Serie A,14,Udinese,Genoa,0.0,2.0,0.2,2.0,0.0,1.6,-1.0,0.82,1.04,0.94,0.84,1.2,0.8,1.2,0.8,1.6,1.4,1.7,2.0,1.0,1.62,1.16,1.89,,,,,1.08,1.47,0.97,1.29,13,13,1.08,1.47,0.97,1.29,0.11
2024-12-01,15:00 (14:00),2024-2025,Serie A,14,Torino,Napoli,0.0,1.0,0.3,1.0,0.0,1.4,-1.0,0.7,1.34,0.98,1.32,0.4,1.0,1.1,1.5,1.0,0.8,1.6,0.5,1.04,0.94,1.33,0.74,,,,,1.03,1.18,1.55,0.71,13,13,1.03,1.18,1.55,0.71,-0.52
2024-12-01,15:00 (14:00),2024-2025,Serie A,14,Parma,Lazio,3.0,1.0,1.5,1.0,3.0,2.5,1.0,1.14,2.3,1.22,1.79,1.2,2.8,1.3,2.2,1.6,0.4,1.7,0.9,1.5,0.56,1.6,0.88,,,,,1.16,1.53,1.61,1.29,13,13,1.16,1.53,1.61,1.29,-0.45
2024-12-01,20:45 (19:45),2024-2025,Serie A,14,Lecce,Juventus,1.0,1.0,1.5,1.0,1.0,1.3,0.0,1.08,1.58,0.97,1.54,0.6,2.0,0.5,1.5,0.6,1.2,1.5,0.7,1.5,1.1,1.46,0.79,,,,,0.71,1.53,1.53,0.92,13,13,0.71,1.53,1.53,0.92,-0.82
2024-12-02,20:45 (19:45),2024-2025,Serie A,14,Roma,Atalanta,0.0,2.0,0.4,2.0,0.0,1.3,-1.0,1.0,1.68,1.29,1.87,1.2,3.2,1.3,2.9,2.4,0.6,1.6,1.0,1.62,0.52,1.38,0.7,,,,,1.47,0.92,2.05,0.97,13,13,1.47,0.92,2.05,0.97,-0.58
2024-12-06,20:45 (19:45),2024-2025,Serie A,15,Atalanta,Milan,2.0,1.0,2.1,1.0,2.0,0.7,1.0,1.46,1.82,1.83,1.84,2.4,1.4,2.8,1.8,0.4,1.0,0.8,0.8,0.56,0.98,0.57,0.83,,,,,2.05,0.97,1.61,1.13,14,13,2.05,0.97,1.61,1.13,0.44
2024-12-06,18:30 (17:30),2024-2025,Serie A,15,Internazionale,Parma,3.0,1.0,1.8,1.0,3.0,0.4,1.0,2.24,1.1,1.92,1.29,2.8,1.6,2.3,1.4,1.0,1.6,1.2,1.5,0.92,1.96,0.99,1.6,,,,,2.08,0.92,1.16,1.53,13,14,2.08,0.92,1.16,1.53,0.92
2024-12-07,20:45 (19:45),2024-2025,Serie A,15,Roma,Lecce,4.0,1.0,1.8,1.0,4.0,0.9,1.0,0.92,1.24,1.11,0.96,1.0,0.8,1.2,0.6,1.8,0.6,1.7,1.6,1.14,1.22,1.39,1.55,,,,,1.47,0.92,0.71,1.53,14,14,1.47,0.92,0.71,1.53,0.76
2024-12-07,15:00 (14:00),2024-2025,Serie A,15,Genoa,Torino,0.0,0.0,0.5,0.0,0.0,0.6,0.0,1.3,0.5,0.88,0.97,1.2,0.2,0.9,1.1,0.8,1.2,1.9,1.7,1.24,1.04,1.69,1.31,,,,,0.97,1.29,1.03,1.18,14,14,0.97,1.29,1.03,1.18,-0.06
2024-12-07,18:00 (17:00),2024-2025,Serie A,15,Juventus,Bologna,2.0,2.0,1.0,2.0,2.0,0.9,0.0,1.42,1.46,1.58,1.09,1.4,1.8,1.6,1.6,0.6,1.0,0.8,1.1,0.8,1.04,0.89,1.02,,,,,1.53,0.92,1.5,1.24,14,13,1.53,0.92,1.5,1.24,0.03
2024-12-08,18:00 (17:00),2024-2025,Serie A,15,Venezia,Como,2.0,2.0,0.3,2.0,2.0,1.0,0.0,1.4,1.06,1.25,1.17,0.8,0.6,1.0,1.1,1.8,2.0,1.7,1.9,1.64,1.3,1.52,1.29,,,,,0.84,1.47,1.29,1.37,14,14,0.84,1.47,1.29,1.37,-0.45
2024-12-08,20:45 (19:45),2024-2025,Serie A,15,Napoli,Lazio,0.0,1.0,0.5,1.0,0.0,0.3,-1.0,1.08,2.38,1.27,1.92,1.0,2.4,1.2,2.1,0.8,1.0,0.5,1.1,0.86,0.8,0.67,0.95,,,,,1.55,0.71,1.61,1.29,14,14,1.55,0.71,1.61,1.29,-0.06
2024-12-08,15:00 (14:00),2024-2025,Serie A,15,Hellas Verona,Empoli,1.0,4.0,0.9,4.0,1.0,1.3,-1.0,0.6,0.42,0.8,0.47,0.8,0.6,1.1,0.7,2.4,1.6,2.8,1.2,2.06,1.24,1.94,1.42,,,,,0.89,1.74,0.87,1.55,14,14,0.89,1.74,0.87,1.55,0.02
2024-12-08,12:30 (11:30),2024-2025,Serie A,15,Fiorentina,Cagliari,1.0,0.0,0.3,0.0,1.0,0.8,1.0,1.5,1.52,1.63,1.53,2.4,1.4,2.4,1.4,0.4,1.8,0.7,1.8,0.76,1.9,0.97,1.75,,,,,1.58,1.08,1.05,1.47,13,14,1.58,1.08,1.05,1.47,0.53
2024-12-09,20:45 (19:45),2024-2025,Serie A,15,Monza,Udinese,1.0,2.0,1.3,2.0,1.0,1.2,-1.0,0.9,0.66,0.9,0.71,0.4,0.8,0.9,0.9,1.2,2.0,1.3,1.7,1.52,1.24,1.19,1.24,,,,,0.74,1.82,1.08,1.47,14,14,0.74,1.82,1.08,1.47,-0.34
2024-12-13,20:45 (19:45),2024-2025,Serie A,16,Empoli,Torino,0.0,1.0,0.6,1.0,0.0,1.0,-1.0,0.62,0.58,0.52,0.81,1.4,0.2,0.9,0.8,1.2,1.0,1.3,1.5,1.2,1.02,1.29,1.31,,,,,0.87,1.55,1.03,1.18,15,15,0.87,1.55,1.03,1.18,-0.16
2024-12-14,20:45 (19:45),2024-2025,Serie A,16,Juventus,Venezia,2.0,2.0,2.1,2.0,2.0,0.4,0.0,1.14,1.0,1.65,1.11,1.4,0.6,1.8,1.0,0.6,1.8,1.0,1.9,0.74,1.66,0.95,1.57,,,,,1.53,0.92,0.84,1.47,15,15,1.53,0.92,0.84,1.47,0.69
2024-12-14,15:00 (14:00),2024-2025,Serie A,16,Cagliari,Atalanta,0.0,1.0,1.4,1.0,0.0,1.5,-1.0,1.52,1.64,1.39,1.88,1.4,2.4,1.4,2.8,1.6,0.6,1.7,0.6,1.78,0.68,1.7,0.53,,,,,1.05,1.47,2.05,0.97,15,15,1.05,1.47,2.05,0.97,-1.0
2024-12-14,18:00 (17:00),2024-2025,Serie A,16,Udinese,Napoli,1.0,3.0,1.4,3.0,1.0,2.2,-1.0,0.72,0.96,0.76,1.29,0.8,0.6,1.1,1.2,1.6,1.0,1.5,0.6,1.04,0.78,1.18,0.67,,,,,1.08,1.47,1.55,0.71,15,15,1.08,1.47,1.55,0.71,-0.47
2024-12-15,15:00 (14:00),2024-2025,Serie A,16,Parma,Hellas Verona,2.0,3.0,1.9,3.0,2.0,2.6,-1.0,0.94,0.72,1.13,0.84,1.4,1.0,1.3,1.0,1.8,3.0,1.6,2.9,1.84,1.98,1.63,1.85,,,,,1.16,1.53,0.89,1.74,15,15,1.16,1.53,0.89,1.74,0.27
2024-12-15,18:00 (17:00),2024-2025,Serie A,16,Como,Roma,2.0,0.0,1.2,0.0,2.0,0.3,1.0,1.04,1.16,1.16,1.1,0.8,1.6,1.0,1.3,1.4,2.0,1.9,1.8,0.78,1.28,1.16,1.41,,,,,1.29,1.37,1.47,0.92,15,15,1.29,1.37,1.47,0.92,-0.18
2024-12-15,15:00 (14:00),2024-2025,Serie A,16,Bologna,Fiorentina,1.0,0.0,1.2,0.0,1.0,1.0,1.0,1.46,0.82,1.06,1.49,1.8,1.6,1.6,2.3,1.4,0.2,1.1,0.4,1.08,0.76,1.0,0.88,,,,,1.5,1.24,1.58,1.08,14,14,1.5,1.24,1.58,1.08,-0.08
2024-12-15,20:45 (19:45),2024-2025,Serie A,16,Milan,Genoa,0.0,0.0,1.1,0.0,0.0,0.3,-1.0,1.82,1.22,1.69,0.88,1.6,1.2,1.5,0.9,1.0,0.6,1.0,1.7,1.18,1.26,1.01,1.58,,,,,1.61,1.13,0.97,1.29,14,15,1.61,1.13,0.97,1.29,0.64
2024-12-15,12:30 (11:30),2024-2025,Serie A,16,Lecce,Monza,2.0,1.0,1.5,1.0,2.0,0.6,1.0,1.08,1.14,0.9,0.97,0.8,0.6,0.5,0.9,1.4,1.2,1.8,1.3,1.52,1.52,1.53,1.23,,,,,0.71,1.53,0.74,1.82,15,15,0.71,1.53,0.74,1.82,-0.03
2024-12-16,20:45 (19:45),2024-2025,Serie A,16,Lazio,Internazionale,0.0,6.0,0.4,6.0,0.0,2.0,-1.0,1.86,2.0,1.85,1.93,1.6,2.6,2.1,2.5,0.8,0.4,0.9,1.2,0.68,0.58,0.73,1.01,,,,,1.61,1.29,2.08,0.92,15,14,1.61,1.29,2.08,0.92,-0.47
2024-12-20,20:45 (19:45),2024-2025,Serie A,17,Hellas Verona,Milan,0.0,1.0,0.7,1.0,0.0,0.8,-1.0,1.02,1.54,0.99,1.63,1.0,1.4,1.1,1.3,3.0,1.0,2.8,0.9,2.02,1.0,1.82,0.97,,,,,0.89,1.74,1.61,1.13,16,15,0.89,1.74,1.61,1.13,-0.72
2024-12-21,15:00 (14:00),2024-2025,Serie A,17,Torino,Bologna,0.0,2.0,0.3,2.0,0.0,1.7,-1.0,0.66,1.42,0.84,1.1,0.4,1.8,0.7,1.5,0.8,1.4,1.2,1.0,1.02,1.14,1.17,1.04,,,,,1.03,1.18,1.5,1.24,16,15,1.03,1.18,1.5,1.24,-0.47
2024-12-21,20:45 (19:45),2024-2025,Serie A,17,Lecce,Lazio,1.0,2.0,0.7,2.0,1.0,1.6,-1.0,1.24,1.36,1.0,1.69,1.2,1.2,0.7,1.8,1.4,1.8,1.6,1.3,1.36,1.02,1.43,0.86,,,,,0.71,1.53,1.61,1.29,16,16,0.71,1.53,1.61,1.29,-0.9
2024-12-21,18:00 (17:00),2024-2025,Serie A,17,Genoa,Napoli,1.0,2.0,1.0,2.0,1.0,1.2,-1.0,1.0,1.24,0.87,1.4,1.0,1.2,0.9,1.3,0.6,0.6,1.4,0.7,1.26,0.82,1.43,0.78,,,,,0.97,1.29,1.55,0.71,16,16,0.97,1.29,1.55,0.71,-0.58
2024-12-22,12:30 (11:30),2024-2025,Serie A,17,Roma,Parma,5.0,0.0,5.4,0.0,5.0,0.4,1.0,0.88,1.1,0.96,1.08,1.2,1.8,1.1,1.3,1.8,2.2,1.9,1.6,1.3,2.08,1.36,1.65,,,,,1.47,0.92,1.16,1.53,16,16,1.47,0.92,1.16,1.53,0.31
2024-12-22,15:00 (14:00),2024-2025,Serie A,17,Venezia,Cagliari,2.0,1.0,1.5,1.0,2.0,2.1,1.0,0.88,1.74,0.98,1.29,1.0,1.2,1.1,1.1,2.0,1.4,1.9,1.6,1.6,1.5,1.61,1.61,,,,,0.84,1.47,1.05,1.47,16,16,0.84,1.47,1.05,1.47,-0.21
2024-12-22,18:00 (17:00),2024-2025,Serie A,17,Atalanta,Empoli,3.0,2.0,1.3,2.0,3.0,1.3,1.0,1.7,0.62,1.83,0.54,2.0,1.2,2.8,0.9,0.6,1.4,0.5,1.4,0.8,1.32,0.66,1.32,,,,,2.05,0.97,0.87,1.55,16,16,2.05,0.97,0.87,1.55,1.18
2024-12-22,20:45 (19:45),2024-2025,Serie A,17,Monza,Juventus,1.0,2.0,1.3,2.0,1.0,1.8,-1.0,1.02,1.3,1.0,1.6,0.8,1.4,1.0,1.7,1.4,1.0,1.3,1.2,1.32,0.7,1.27,0.95,,,,,0.74,1.82,1.53,0.92,16,16,0.74,1.82,1.53,0.92,-0.79
2024-12-23,18:30 (17:30),2024-2025,Serie A,17,Fiorentina,Udinese,1.0,2.0,2.1,2.0,1.0,0.9,-1.0,0.92,0.88,1.32,0.82,1.4,1.0,2.1,1.0,0.4,1.8,0.4,1.5,0.82,1.22,0.9,1.18,,,,,1.58,1.08,1.08,1.47,15,16,1.58,1.08,1.08,1.47,0.5
2024-12-23,20:45 (19:45),2024-2025,Serie A,17,Internazionale,Como,2.0,0.0,1.6,0.0,2.0,0.3,1.0,2.18,1.2,2.06,1.06,3.2,1.2,3.0,0.9,0.4,1.2,1.0,1.7,0.6,0.72,0.88,1.08,,,,,2.08,0.92,1.29,1.37,15,16,2.08,0.92,1.29,1.37,0.79
2024-12-28,20:45 (19:45),2024-2025,Serie A,18,Lazio,Atalanta,1.0,1.0,0.6,1.0,1.0,2.7,0.0,1.36,1.78,1.64,1.6,1.4,2.2,1.8,2.6,2.0,0.8,1.3,0.6,0.96,0.9,0.88,0.72,,,,,1.61,1.29,2.05,0.97,17,17,1.61,1.29,2.05,0.97,-0.44
2024-12-28,15:00 (14:00),2024-2025,Serie A,18,Empoli,Genoa,1.0,2.0,1.3,2.0,1.0,1.8,-1.0,0.76,1.02,0.62,0.9,1.4,1.0,1.0,0.9,1.8,0.8,1.5,1.1,1.26,1.22,1.24,1.19,,,,,0.87,1.55,0.97,1.29,17,17,0.87,1.55,0.97,1.29,-0.1
2024-12-28,15:00 (14:00),2024-2025,Serie A,18,Parma,Monza,2.0,1.0,1.4,1.0,2.0,2.2,1.0,0.98,1.08,1.04,1.02,1.4,1.0,1.3,1.0,3.0,1.6,2.1,1.4,3.0,1.36,2.11,1.34,,,,,1.16,1.53,0.74,1.82,17,17,1.16,1.53,0.74,1.82,0.42
2024-12-28,18:00 (17:00),2024-2025,Serie A,18,Cagliari,Internazionale,0.0,3.0,0.3,3.0,0.0,3.2,-1.0,1.82,2.02,1.39,2.0,0.8,3.4,1.1,2.9,1.2,0.4,1.7,0.8,1.14,0.46,1.52,0.83,,,,,1.05,1.47,2.08,0.92,17,16,1.05,1.47,2.08,0.92,-1.03
2024-12-29,15:00 (14:00),2024-2025,Serie A,18,Napoli,Venezia,1.0,0.0,1.9,0.0,1.0,0.2,1.0,1.34,1.02,1.33,1.04,1.4,1.2,1.2,1.2,0.6,1.8,0.7,1.8,0.72,1.82,0.84,1.59,,,,,1.55,0.71,0.84,1.47,17,17,1.55,0.71,0.84,1.47,0.71
2024-12-29,12:30 (11:30),2024-2025,Serie A,18,Udinese,Torino,2.0,2.0,0.7,2.0,2.0,0.6,-1.0,0.9,0.64,0.82,0.71,1.2,0.4,1.1,0.5,1.6,0.8,1.6,1.1,1.46,1.02,1.34,1.1,,,,,1.08,1.47,1.03,1.18,17,17,1.08,1.47,1.03,1.18,0.05
2024-12-29,20:45 (19:45),2024-2025,Serie A,18,Milan,Roma,1.0,1.0,1.9,1.0,1.0,1.3,-1.0,1.04,1.7,1.55,1.39,1.0,1.8,1.1,1.5,0.4,1.2,0.9,1.8,0.8,1.04,0.99,1.29,,,,,1.61,1.13,1.47,0.92,16,17,1.61,1.13,1.47,0.92,0.14
2024-12-29,18:00 (17:00),2024-2025,Serie A,18,Juventus,Fiorentina,2.0,2.0,1.5,2.0,2.0,1.0,0.0,1.32,1.22,1.54,1.46,1.4,1.4,1.8,2.2,1.2,0.8,1.2,0.6,0.88,0.88,0.97,0.95,,,,,1.53,0.92,1.58,1.08,17,16,1.53,0.92,1.58,1.08,-0.05
2024-12-30,18:30 (17:30),2024-2025,Serie A,18,Como,Lecce,2.0,0.0,2.0,0.0,2.0,0.4,1.0,0.98,1.06,1.05,1.02,1.0,1.2,0.8,0.8,1.4,1.6,1.6,1.7,0.86,1.56,1.05,1.5,,,,,1.29,1.37,0.71,1.53,17,17,1.29,1.37,0.71,1.53,0.58
2024-12-30,20:45 (19:45),2024-2025,Serie A,18,Bologna,Hellas Verona,2.0,3.0,2.2,3.0,2.0,0.8,-1.0,1.42,1.08,1.26,0.83,1.6,0.8,1.6,0.9,1.0,2.6,0.9,2.8,0.94,1.8,0.87,1.81,,,,,1.5,1.24,0.89,1.74,16,17,1.5,1.24,0.89,1.74,0.61
2025-01-04,15:00 (14:00),2024-2025,Serie A,19,Venezia,Empoli,1.0,1.0,0.8,1.0,1.0,1.8,0.0,0.56,1.0,0.98,0.68,1.2,1.4,1.2,1.1,1.8,2.0,1.7,1.6,2.06,1.46,1.64,1.29,,,,,0.84,1.47,0.87,1.55,18,18,0.84,1.47,0.87,1.55,-0.03
2025-01-04,18:00 (17:00),2024-2025,Serie A,19,Fiorentina,Napoli,0.0,3.0,1.0,3.0,0.0,1.6,-1.0,1.04,1.44,1.41,1.39,1.2,1.4,2.2,1.2,1.0,0.6,0.7,0.7,1.1,0.64,0.84,0.79,,,,,1.58,1.08,1.55,0.71,17,18,1.58,1.08,1.55,0.71,0.03
2025-01-04,20:45 (19:45),2024-2025,Serie A,19,Hellas Verona,Udinese,0.0,0.0,1.0,0.0,0.0,0.8,0.0,1.14,0.88,0.82,0.85,1.4,1.4,1.2,1.3,2.0,1.8,2.7,1.7,1.6,1.56,1.89,1.28,,,,,0.89,1.74,1.08,1.47,18,18,0.89,1.74,1.08,1.47,-0.19
2025-01-05,18:00 (17:00),2024-2025,Serie A,19,Torino,Parma,0.0,0.0,1.1,0.0,0.0,0.4,0.0,0.56,1.12,0.63,1.13,0.6,1.6,0.5,1.4,1.0,2.6,1.0,2.1,0.98,2.9,1.01,2.2,,,,,1.03,1.18,1.16,1.53,18,18,1.03,1.18,1.16,1.53,-0.13
2025-01-05,15:00 (14:00),2024-2025,Serie A,19,Lecce,Genoa,0.0,0.0,0.6,0.0,0.0,1.1,0.0,1.0,1.04,1.04,1.04,1.0,1.0,0.8,0.9,2.0,0.6,1.3,1.0,1.46,0.88,1.48,1.25,,,,,0.71,1.53,0.97,1.29,18,18,0.71,1.53,0.97,1.29,-0.26
2025-01-05,12:30 (11:30),2024-2025,Serie A,19,Monza,Cagliari,1.0,2.0,1.4,2.0,1.0,0.8,-1.0,1.34,1.28,1.1,1.26,1.0,0.4,0.8,0.8,1.8,1.4,1.6,1.8,1.44,1.44,1.39,1.7,,,,,0.74,1.82,1.05,1.47,18,18,0.74,1.82,1.05,1.47,-0.31
2025-01-05,20:45 (19:45),2024-2025,Serie A,19,Roma,Lazio,2.0,0.0,1.1,0.0,2.0,0.9,1.0,1.84,1.08,1.42,1.69,2.0,1.0,1.6,1.9,1.2,2.2,1.8,1.3,1.14,1.48,1.38,1.02,,,,,1.47,0.92,1.61,1.29,18,18,1.47,0.92,1.61,1.29,-0.14
2025-01-10,20:45 (19:45),2024-2025,Serie A,20,Lazio,Como,1.0,1.0,0.5,1.0,1.0,2.0,0.0,0.76,1.16,1.57,1.12,0.8,1.4,1.6,0.9,2.0,1.0,1.5,1.5,1.4,0.78,1.1,1.04,,,,,1.61,1.29,1.29,1.37,19,18,1.61,1.29,1.29,1.37,0.32
2025-01-11,18:00 (17:00),2024-2025,Serie A,20,Torino,Juventus,1.0,1.0,0.6,1.0,1.0,0.9,0.0,0.72,1.54,0.61,1.56,0.6,1.8,0.4,1.9,0.8,1.6,1.0,1.4,0.78,1.02,0.91,1.06,,,,,1.03,1.18,1.53,0.92,19,18,1.03,1.18,1.53,0.92,-0.5
2025-01-11,15:00 (14:00),2024-2025,Serie A,20,Empoli,Lecce,1.0,3.0,1.4,3.0,1.0,1.5,-1.0,1.26,0.82,0.84,1.03,1.6,0.8,1.1,0.8,1.6,1.8,1.6,1.2,1.16,1.42,1.2,1.32,,,,,0.87,1.55,0.71,1.53,19,19,0.87,1.55,0.71,1.53,0.16
2025-01-11,20:45 (19:45),2024-2025,Serie A,20,Milan,Cagliari,1.0,1.0,2.7,1.0,1.0,0.4,-1.0,1.36,1.08,1.48,1.3,1.2,0.6,1.1,1.0,0.6,1.6,0.8,1.7,0.98,1.58,0.97,1.74,,,,,1.61,1.13,1.05,1.47,17,19,1.61,1.13,1.05,1.47,0.56
2025-01-11,15:00 (14:00),2024-2025,Serie A,20,Udinese,Atalanta,0.0,0.0,1.5,0.0,0.0,0.2,-1.0,1.0,1.78,0.83,1.73,1.4,1.8,1.1,2.5,1.4,0.8,1.7,0.7,1.44,0.88,1.34,0.7,,,,,1.08,1.47,2.05,0.97,19,18,1.08,1.47,2.05,0.97,-0.97
2025-01-12,12:30 (11:30),2024-2025,Serie A,20,Genoa,Parma,1.0,0.0,1.2,0.0,1.0,0.4,1.0,0.94,0.9,1.12,1.0,0.6,1.0,0.9,1.3,0.6,2.4,0.7,2.0,0.96,2.62,1.1,2.29,,,,,0.97,1.29,1.16,1.53,19,19,0.97,1.29,1.16,1.53,-0.19
2025-01-12,18:00 (17:00),2024-2025,Serie A,20,Bologna,Roma,2.0,2.0,2.0,2.0,2.0,1.4,-1.0,1.84,1.98,1.4,1.45,2.0,2.4,1.8,1.7,1.0,0.8,1.2,1.3,0.7,1.06,0.87,1.1,,,,,1.5,1.24,1.47,0.92,17,19,1.5,1.24,1.47,0.92,0.03
2025-01-12,15:00 (14:00),2024-2025,Serie A,20,Venezia,Internazionale,0.0,1.0,0.4,1.0,0.0,1.9,-1.0,0.64,2.36,1.02,2.08,1.4,3.8,1.1,2.9,1.4,0.2,1.6,0.6,1.78,0.38,1.71,0.7,,,,,0.84,1.47,2.08,0.92,19,17,0.84,1.47,2.08,0.92,-1.24
2025-01-12,20:45 (19:45),2024-2025,Serie A,20,Napoli,Hellas Verona,2.0,0.0,1.1,0.0,2.0,0.3,1.0,1.48,1.2,1.28,0.9,1.8,1.4,1.4,1.1,0.6,1.8,0.7,2.1,0.78,1.4,0.82,1.73,,,,,1.55,0.71,0.89,1.74,19,19,1.55,0.71,0.89,1.74,0.66
2025-01-13,20:45 (19:45),2024-2025,Serie A,20,Monza,Fiorentina,2.0,1.0,0.7,1.0,2.0,1.4,1.0,1.36,1.08,1.13,1.29,1.0,0.8,0.7,1.6,2.0,1.6,1.6,1.0,1.34,1.2,1.43,0.98,,,,,0.74,1.82,1.58,1.08,19,18,0.74,1.82,1.58,1.08,-0.84
2025-01-14,20:45 (19:45),2024-2025,Serie A,19,Atalanta,Juventus,1.0,1.0,1.4,1.0,1.0,1.5,-1.0,1.56,1.46,1.51,1.44,1.4,1.8,1.9,1.6,0.8,1.6,0.6,1.1,1.1,0.84,0.83,0.82,,,,,2.05,0.97,1.53,0.92,19,19,2.05,0.97,1.53,0.92,0.52
2025-01-14,18:30 (17:30),2024-2025,Serie A,19,Como,Milan,1.0,2.0,1.4,2.0,1.0,1.3,-1.0,1.3,1.44,1.18,1.63,1.4,0.8,1.0,1.1,1.0,0.8,1.5,0.9,0.62,0.96,0.96,0.97,,,,,1.29,1.37,1.61,1.13,19,18,1.29,1.37,1.61,1.13,-0.32
2025-01-15,20:45 (19:45),2024-2025,Serie A,19,Internazionale,Bologna,2.0,2.0,1.7,2.0,2.0,0.6,-1.0,2.1,1.6,2.17,1.53,3.0,1.8,2.9,1.8,0.2,1.4,0.6,1.2,0.36,0.9,0.64,0.97,,,,,2.08,0.92,1.5,1.24,18,18,2.08,0.92,1.5,1.24,0.58
2025-01-17,20:45 (19:45),2024-2025,Serie A,21,Roma,Genoa,3.0,1.0,1.6,1.0,3.0,0.5,1.0,1.9,1.08,1.53,1.15,2.0,0.8,1.8,1.0,1.0,0.6,1.5,0.6,1.28,0.92,1.28,1.09,,,,,1.47,0.92,0.97,1.29,20,20,1.47,0.92,0.97,1.29,0.5
2025-01-18,18:00 (17:00),2024-2025,Serie A,21,Juventus,Milan,2.0,0.0,1.1,0.0,2.0,0.9,1.0,1.56,1.56,1.35,1.69,1.6,1.0,1.5,1.3,1.4,0.6,1.0,0.8,0.94,0.82,0.84,1.0,,,,,1.53,0.92,1.61,1.13,20,19,1.53,0.92,1.61,1.13,-0.08
